Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6
1543183200.0 500206.0 NA 206 340 0 NA NA NA 616 494 0 NA NA NA 6508 2712 600 NA NA NA 3240 2349 934 NA NA
1543183200.0 500207.0 NA 199 325 0 NA NA NA 618 476 0 NA NA NA 5952 2508 580 NA NA NA 3542 3249 794 NA NA
1543183200.0 503.0 45 0 NA NA NA NA 86 0 NA NA NA NA 265 124 NA NA NA NA 323 290 NA NA NA NA
1543183200.0 504.0 40 0 NA NA NA NA 87 0 NA NA NA NA 171 119 NA NA NA NA 396 215 NA NA NA NA
1543183200.0 505.0 38 0 NA NA NA NA 90 0 NA NA NA NA 173 139 NA NA NA NA 264 230 NA NA NA NA
1543183200.0 506.0 44 0 NA NA NA NA 87 0 NA NA NA NA 184 130 NA NA NA NA 398 245 NA NA NA NA
1543183200.0 507.0 37 0 NA NA NA NA 88 0 NA NA NA NA 241 132 NA NA NA NA 343 299 NA NA NA NA
1543183200.0 508.0 42 0 NA NA NA NA 85 0 NA NA NA NA 154 131 NA NA NA NA 292 238 NA NA NA NA
1543183200.0 509.0 39 0 NA NA NA NA 85 0 NA NA NA NA 162 129 NA NA NA NA 668 228 NA NA NA NA
1543183200.0 510.0 37 0 NA NA NA NA 86 0 NA NA NA NA 260 125 NA NA NA NA 362 328 NA NA NA NA
1543183200.0 511.0 50 0 NA NA NA NA 91 0 NA NA NA NA 9082 141 NA NA NA NA 17076 617 NA NA NA NA
1543183200.0 512.0 21 39 0 NA NA NA 67 92 0 NA NA NA 1781 162 120 NA NA NA 21626 380 203 NA NA NA
1543183200.0 513.0 22 38 0 NA NA NA 67 92 0 NA NA NA 594 187 138 NA NA NA 1426 766 255 NA NA NA
1543183200.0 514.0 22 43 0 NA NA NA 67 93 0 NA NA NA 356 168 121 NA NA NA 898 282 225 NA NA NA
1543183200.0 515.0 22 45 0 NA NA NA 67 92 0 NA NA NA 1779 177 136 NA NA NA 21629 321 417 NA NA NA
1543183200.0 516.0 20 44 0 NA NA NA 68 92 0 NA NA NA 613 168 131 NA NA NA 1945 272 359 NA NA NA
